ds [m],sAvePositions [m],x3Dsurf 1 [m],x3Dsurf 2 [m],y3Dsurf 1 [m],y3Dsurf 2 [m],z3Dsurf 1 [m],z3Dsurf 2 [m],x3Dsurf_2 1 [m],x3Dsurf_2 2 [m],y3Dsurf_2 1 [m],y3Dsurf_2 2 [m],z3Dsurf_2 1 [m],z3Dsurf_2 2 [m],nodeToHalfTurn [-],TransportCurrent [A],Bx [T],By [T],Bz [T],Bl [T],Bh [T],Bw [T]
0.001,0.8935,0.000625,0.000625,-0.000365,0.000365,0.893,0.893,-0.000625,0.000625,0.000365,0.000365,0.893,0.893,1,1,0,0.009947921,0,0,0.009947921,0
0.001,0.8945,0.000625,0.000625,-0.000365,0.000365,0.894,0.894,-0.000625,0.000625,0.000365,0.000365,0.894,0.894,1,1,0,0.009962704,0,0,0.009962704,0
0.001,0.8955,0.000625,0.000625,-0.000365,0.000365,0.895,0.895,-0.000625,0.000625,0.000365,0.000365,0.895,0.895,1,1,0,0.009975028,0,0,0.009975028,0
0.001,0.8965,0.000625,0.000625,-0.000365,0.000365,0.896,0.896,-0.000625,0.000625,0.000365,0.000365,0.896,0.896,1,1,0,0.009984891,0,0,0.009984891,0
0.001,0.8975,0.000625,0.000625,-0.000365,0.000365,0.897,0.897,-0.000625,0.000625,0.000365,0.000365,0.897,0.897,1,1,0,0.00999229,0,0,0.00999229,0
0.001,0.8985,0.000625,0.000625,-0.000365,0.000365,0.898,0.898,-0.000625,0.000625,0.000365,0.000365,0.898,0.898,1,1,0,0.009997224,0,0,0.009997224,0
0.001,0.8995,0.000625,0.000625,-0.000365,0.000365,0.899,0.899,-0.000625,0.000625,0.000365,0.000365,0.899,0.899,1,1,0,0.009999692,0,0,0.009999692,0
0.001,0.9005,0.000625,0.000625,-0.000365,0.000365,0.9,0.9,-0.000625,0.000625,0.000365,0.000365,0.9,0.9,1,1,0,0.009999692,0,0,0.009999692,0
0.001,0.9015,0.000625,0.000625,-0.000365,0.000365,0.901,0.901,-0.000625,0.000625,0.000365,0.000365,0.901,0.901,1,1,0,0.009997224,0,0,0.009997224,0
0.001,0.9025,0.000625,0.000625,-0.000365,0.000365,0.902,0.902,-0.000625,0.000625,0.000365,0.000365,0.902,0.902,1,1,0,0.00999229,0,0,0.00999229,0
0.001,0.9035,0.000625,0.000625,-0.000365,0.000365,0.903,0.903,-0.000625,0.000625,0.000365,0.000365,0.903,0.903,1,1,0,0.009984891,0,0,0.009984891,0
0.001,0.9045,0.000625,0.000625,-0.000365,0.000365,0.904,0.904,-0.000625,0.000625,0.000365,0.000365,0.904,0.904,1,1,0,0.009975028,0,0,0.009975028,0
0.001,0.9055,0.000625,0.000625,-0.000365,0.000365,0.905,0.905,-0.000625,0.000625,0.000365,0.000365,0.905,0.905,1,1,0,0.009962704,0,0,0.009962704,0
0.001,0.9065,0.000625,0.000625,-0.000365,0.000365,0.906,0.906,-0.000625,0.000625,0.000365,0.000365,0.906,0.906,1,1,0,0.009947921,0,0,0.009947921,0
0.001,0.9075,0.000625,0.000625,-0.000365,0.000365,0.907,0.907,-0.000625,0.000625,0.000365,0.000365,0.907,0.907,1,1,0,0.009930685,0,0,0.009930685,0
0.001,0.9085,0.000625,0.000625,-0.000365,0.000365,0.908,0.908,-0.000625,0.000625,0.000365,0.000365,0.908,0.908,1,1,0,0.009910997,0,0,0.009910997,0
0.001,0.9095,0.000625,0.000625,-0.000365,0.000365,0.909,0.909,-0.000625,0.000625,0.000365,0.000365,0.909,0.909,1,1,0,0.009888865,0,0,0.009888865,0
0.001,0.9105,0.000625,0.000625,-0.000365,0.000365,0.91,0.91,-0.000625,0.000625,0.000365,0.000365,0.91,0.91,1,1,0,0.009864293,0,0,0.009864293,0
0.001,0.9115,0.000625,0.000625,-0.000365,0.000365,0.911,0.911,-0.000625,0.000625,0.000365,0.000365,0.911,0.911,1,1,0,0.009837286,0,0,0.009837286,0
0.001,0.9125,0.000625,0.000625,-0.000365,0.000365,0.912,0.912,-0.000625,0.000625,0.000365,0.000365,0.912,0.912,1,1,0,0.009807853,0,0,0.009807853,0
0.001,0.9135,0.000625,0.000625,-0.000365,0.000365,0.913,0.913,-0.000625,0.000625,0.000365,0.000365,0.913,0.913,1,1,0,0.009775999,0,0,0.009775999,0
0.001,0.9145,0.000625,0.000625,-0.000365,0.000365,0.914,0.914,-0.000625,0.000625,0.000365,0.000365,0.914,0.914,1,1,0,0.009741734,0,0,0.009741734,0
0.001,0.9155,0.000625,0.000625,-0.000365,0.000365,0.915,0.915,-0.000625,0.000625,0.000365,0.000365,0.915,0.915,1,1,0,0.009705065,0,0,0.009705065,0
0.001,0.9165,0.000625,0.000625,-0.000365,0.000365,0.916,0.916,-0.000625,0.000625,0.000365,0.000365,0.916,0.916,1,1,0,0.009666001,0,0,0.009666001,0
0.001,0.9175,0.000625,0.000625,-0.000365,0.000365,0.917,0.917,-0.000625,0.000625,0.000365,0.000365,0.917,0.917,1,1,0,0.009624552,0,0,0.009624552,0
0.001,0.9185,0.000625,0.000625,-0.000365,0.000365,0.918,0.918,-0.000625,0.000625,0.000365,0.000365,0.918,0.918,1,1,0,0.009580729,0,0,0.009580729,0
0.001,0.9195,0.000625,0.000625,-0.000365,0.000365,0.919,0.919,-0.000625,0.000625,0.000365,0.000365,0.919,0.919,1,1,0,0.009534542,0,0,0.009534542,0
0.001,0.9205,0.000625,0.000625,-0.000365,0.000365,0.92,0.92,-0.000625,0.000625,0.000365,0.000365,0.92,0.92,1,1,0,0.009486002,0,0,0.009486002,0
0.001,0.9215,0.000625,0.000625,-0.000365,0.000365,0.921,0.921,-0.000625,0.000625,0.000365,0.000365,0.921,0.921,1,1,0,0.009435122,0,0,0.009435122,0
0.001,0.9225,0.000625,0.000625,-0.000365,0.000365,0.922,0.922,-0.000625,0.000625,0.000365,0.000365,0.922,0.922,1,1,0,0.009381913,0,0,0.009381913,0
0.001,0.9235,0.000625,0.000625,-0.000365,0.000365,0.923,0.923,-0.000625,0.000625,0.000365,0.000365,0.923,0.923,1,1,0,0.00932639,0,0,0.00932639,0
0.001,0.9245,0.000625,0.000625,-0.000365,0.000365,0.924,0.924,-0.000625,0.000625,0.000365,0.000365,0.924,0.924,1,1,0,0.009268566,0,0,0.009268566,0
0.001,0.9255,0.000625,0.000625,-0.000365,0.000365,0.925,0.925,-0.000625,0.000625,0.000365,0.000365,0.925,0.925,1,1,0,0.009208455,0,0,0.009208455,0
0.001,0.9265,0.000625,0.000625,-0.000365,0.000365,0.926,0.926,-0.000625,0.000625,0.000365,0.000365,0.926,0.926,1,1,0,0.009146072,0,0,0.009146072,0
0.001,0.9275,0.000625,0.000625,-0.000365,0.000365,0.927,0.927,-0.000625,0.000625,0.000365,0.000365,0.927,0.927,1,1,0,0.009081432,0,0,0.009081432,0
0.001,0.9285,0.000625,0.000625,-0.000365,0.000365,0.928,0.928,-0.000625,0.000625,0.000365,0.000365,0.928,0.928,1,1,0,0.009014551,0,0,0.009014551,0
0.001,0.9295,0.000625,0.000625,-0.000365,0.000365,0.929,0.929,-0.000625,0.000625,0.000365,0.000365,0.929,0.929,1,1,0,0.008945446,0,0,0.008945446,0
0.001,0.9305,0.000625,0.000625,-0.000365,0.000365,0.93,0.93,-0.000625,0.000625,0.000365,0.000365,0.93,0.93,1,1,0,0.008874134,0,0,0.008874134,0
0.001,0.9315,0.000625,0.000625,-0.000365,0.000365,0.931,0.931,-0.000625,0.000625,0.000365,0.000365,0.931,0.931,1,1,0,0.008800633,0,0,0.008800633,0
0.001,0.9325,0.000625,0.000625,-0.000365,0.000365,0.932,0.932,-0.000625,0.000625,0.000365,0.000365,0.932,0.932,1,1,0,0.00872496,0,0,0.00872496,0
0.001,0.9335,0.000625,0.000625,-0.000365,0.000365,0.933,0.933,-0.000625,0.000625,0.000365,0.000365,0.933,0.933,1,1,0,0.008647134,0,0,0.008647134,0
0.001,0.9345,0.000625,0.000625,-0.000365,0.000365,0.934,0.934,-0.000625,0.000625,0.000365,0.000365,0.934,0.934,1,1,0,0.008567175,0,0,0.008567175,0
0.001,0.9355,0.000625,0.000625,-0.000365,0.000365,0.935,0.935,-0.000625,0.000625,0.000365,0.000365,0.935,0.935,1,1,0,0.008485102,0,0,0.008485102,0
0.001,0.9365,0.000625,0.000625,-0.000365,0.000365,0.936,0.936,-0.000625,0.000625,0.000365,0.000365,0.936,0.936,1,1,0,0.008400936,0,0,0.008400936,0
0.001,0.9375,0.000625,0.000625,-0.000365,0.000365,0.937,0.937,-0.000625,0.000625,0.000365,0.000365,0.937,0.937,1,1,0,0.008314696,0,0,0.008314696,0
0.001,0.9385,0.000625,0.000625,-0.000365,0.000365,0.938,0.938,-0.000625,0.000625,0.000365,0.000365,0.938,0.938,1,1,0,0.008226405,0,0,0.008226405,0
0.001,0.9395,0.000625,0.000625,-0.000365,0.000365,0.939,0.939,-0.000625,0.000625,0.000365,0.000365,0.939,0.939,1,1,0,0.008136084,0,0,0.008136084,0
0.001,0.9405,0.000625,0.000625,-0.000365,0.000365,0.94,0.94,-0.000625,0.000625,0.000365,0.000365,0.94,0.94,1,1,0,0.008043756,0,0,0.008043756,0
0.001,0.9415,0.000625,0.000625,-0.000365,0.000365,0.941,0.941,-0.000625,0.000625,0.000365,0.000365,0.941,0.941,1,1,0,0.007949444,0,0,0.007949444,0
0.001,0.9425,0.000625,0.000625,-0.000365,0.000365,0.942,0.942,-0.000625,0.000625,0.000365,0.000365,0.942,0.942,1,1,0,0.007853169,0,0,0.007853169,0
0.001,0.9435,0.000625,0.000625,-0.000365,0.000365,0.943,0.943,-0.000625,0.000625,0.000365,0.000365,0.943,0.943,1,1,0,0.007754957,0,0,0.007754957,0
0.001,0.9445,0.000625,0.000625,-0.000365,0.000365,0.944,0.944,-0.000625,0.000625,0.000365,0.000365,0.944,0.944,1,1,0,0.007654832,0,0,0.007654832,0
0.001,0.9455,0.000625,0.000625,-0.000365,0.000365,0.945,0.945,-0.000625,0.000625,0.000365,0.000365,0.945,0.945,1,1,0,0.007552818,0,0,0.007552818,0
0.001,0.9465,0.000625,0.000625,-0.000365,0.000365,0.946,0.946,-0.000625,0.000625,0.000365,0.000365,0.946,0.946,1,1,0,0.007448941,0,0,0.007448941,0
0.001,0.9475,0.000625,0.000625,-0.000365,0.000365,0.947,0.947,-0.000625,0.000625,0.000365,0.000365,0.947,0.947,1,1,0,0.007343225,0,0,0.007343225,0
0.001,0.9485,0.000625,0.000625,-0.000365,0.000365,0.948,0.948,-0.000625,0.000625,0.000365,0.000365,0.948,0.948,1,1,0,0.007235698,0,0,0.007235698,0
0.001,0.9495,0.000625,0.000625,-0.000365,0.000365,0.949,0.949,-0.000625,0.000625,0.000365,0.000365,0.949,0.949,1,1,0,0.007126385,0,0,0.007126385,0
0.001,0.9505,0.000625,0.000625,-0.000365,0.000365,0.95,0.95,-0.000625,0.000625,0.000365,0.000365,0.95,0.95,1,1,0,0.007015314,0,0,0.007015314,0
0.001,0.9515,0.000625,0.000625,-0.000365,0.000365,0.951,0.951,-0.000625,0.000625,0.000365,0.000365,0.951,0.951,1,1,0,0.006902512,0,0,0.006902512,0
0.001,0.9525,0.000625,0.000625,-0.000365,0.000365,0.952,0.952,-0.000625,0.000625,0.000365,0.000365,0.952,0.952,1,1,0,0.006788007,0,0,0.006788007,0
0.001,0.9535,0.000625,0.000625,-0.000365,0.000365,0.953,0.953,-0.000625,0.000625,0.000365,0.000365,0.953,0.953,1,1,0,0.006671828,0,0,0.006671828,0
0.001,0.9545,0.000625,0.000625,-0.000365,0.000365,0.954,0.954,-0.000625,0.000625,0.000365,0.000365,0.954,0.954,1,1,0,0.006554002,0,0,0.006554002,0
0.001,0.9555,0.000625,0.000625,-0.000365,0.000365,0.955,0.955,-0.000625,0.000625,0.000365,0.000365,0.955,0.955,1,1,0,0.006434559,0,0,0.006434559,0
0.001,0.9565,0.000625,0.000625,-0.000365,0.000365,0.956,0.956,-0.000625,0.000625,0.000365,0.000365,0.956,0.956,1,1,0,0.006313528,0,0,0.006313528,0
0.001,0.9575,0.000625,0.000625,-0.000365,0.000365,0.957,0.957,-0.000625,0.000625,0.000365,0.000365,0.957,0.957,1,1,0,0.006190939,0,0,0.006190939,0
0.001,0.9585,0.000625,0.000625,-0.000365,0.000365,0.958,0.958,-0.000625,0.000625,0.000365,0.000365,0.958,0.958,1,1,0,0.006066824,0,0,0.006066824,0
0.001,0.9595,0.000625,0.000625,-0.000365,0.000365,0.959,0.959,-0.000625,0.000625,0.000365,0.000365,0.959,0.959,1,1,0,0.005941211,0,0,0.005941211,0
0.001,0.9605,0.000625,0.000625,-0.000365,0.000365,0.96,0.96,-0.000625,0.000625,0.000365,0.000365,0.96,0.96,1,1,0,0.005814132,0,0,0.005814132,0
0.001,0.9615,0.000625,0.000625,-0.000365,0.000365,0.961,0.961,-0.000625,0.000625,0.000365,0.000365,0.961,0.961,1,1,0,0.005685619,0,0,0.005685619,0
0.001,0.9625,0.000625,0.000625,-0.000365,0.000365,0.962,0.962,-0.000625,0.000625,0.000365,0.000365,0.962,0.962,1,1,0,0.005555702,0,0,0.005555702,0
0.001,0.9635,0.000625,0.000625,-0.000365,0.000365,0.963,0.963,-0.000625,0.000625,0.000365,0.000365,0.963,0.963,1,1,0,0.005424415,0,0,0.005424415,0
0.001,0.9645,0.000625,0.000625,-0.000365,0.000365,0.964,0.964,-0.000625,0.000625,0.000365,0.000365,0.964,0.964,1,1,0,0.00529179,0,0,0.00529179,0
0.001,0.9655,0.000625,0.000625,-0.000365,0.000365,0.965,0.965,-0.000625,0.000625,0.000365,0.000365,0.965,0.965,1,1,0,0.005157859,0,0,0.005157859,0
0.001,0.9665,0.000625,0.000625,-0.000365,0.000365,0.966,0.966,-0.000625,0.000625,0.000365,0.000365,0.966,0.966,1,1,0,0.005022655,0,0,0.005022655,0
0.001,0.9675,0.000625,0.000625,-0.000365,0.000365,0.967,0.967,-0.000625,0.000625,0.000365,0.000365,0.967,0.967,1,1,0,0.004886212,0,0,0.004886212,0
0.001,0.9685,0.000625,0.000625,-0.000365,0.000365,0.968,0.968,-0.000625,0.000625,0.000365,0.000365,0.968,0.968,1,1,0,0.004748564,0,0,0.004748564,0
0.001,0.9695,0.000625,0.000625,-0.000365,0.000365,0.969,0.969,-0.000625,0.000625,0.000365,0.000365,0.969,0.969,1,1,0,0.004609744,0,0,0.004609744,0
0.001,0.9705,0.000625,0.000625,-0.000365,0.000365,0.97,0.97,-0.000625,0.000625,0.000365,0.000365,0.97,0.97,1,1,0,0.004469786,0,0,0.004469786,0
0.001,0.9715,0.000625,0.000625,-0.000365,0.000365,0.971,0.971,-0.000625,0.000625,0.000365,0.000365,0.971,0.971,1,1,0,0.004328726,0,0,0.004328726,0
0.001,0.9725,0.000625,0.000625,-0.000365,0.000365,0.972,0.972,-0.000625,0.000625,0.000365,0.000365,0.972,0.972,1,1,0,0.004186597,0,0,0.004186597,0
0.001,0.9735,0.000625,0.000625,-0.000365,0.000365,0.973,0.973,-0.000625,0.000625,0.000365,0.000365,0.973,0.973,1,1,0,0.004043436,0,0,0.004043436,0
0.001,0.9745,0.000625,0.000625,-0.000365,0.000365,0.974,0.974,-0.000625,0.000625,0.000365,0.000365,0.974,0.974,1,1,0,0.003899277,0,0,0.003899277,0
0.001,0.9755,0.000625,0.000625,-0.000365,0.000365,0.975,0.975,-0.000625,0.000625,0.000365,0.000365,0.975,0.975,1,1,0,0.003754156,0,0,0.003754156,0
0.001,0.9765,0.000625,0.000625,-0.000365,0.000365,0.976,0.976,-0.000625,0.000625,0.000365,0.000365,0.976,0.976,1,1,0,0.003608108,0,0,0.003608108,0
0.001,0.9775,0.000625,0.000625,-0.000365,0.000365,0.977,0.977,-0.000625,0.000625,0.000365,0.000365,0.977,0.977,1,1,0,0.003461171,0,0,0.003461171,0
0.001,0.9785,0.000625,0.000625,-0.000365,0.000365,0.978,0.978,-0.000625,0.000625,0.000365,0.000365,0.978,0.978,1,1,0,0.003313379,0,0,0.003313379,0
0.001,0.9795,0.000625,0.000625,-0.000365,0.000365,0.979,0.979,-0.000625,0.000625,0.000365,0.000365,0.979,0.979,1,1,0,0.00316477,0,0,0.00316477,0
0.001,0.9805,0.000625,0.000625,-0.000365,0.000365,0.98,0.98,-0.000625,0.000625,0.000365,0.000365,0.98,0.98,1,1,0,0.00301538,0,0,0.00301538,0
0.001,0.9815,0.000625,0.000625,-0.000365,0.000365,0.981,0.981,-0.000625,0.000625,0.000365,0.000365,0.981,0.981,1,1,0,0.002865246,0,0,0.002865246,0
0.001,0.9825,0.000625,0.000625,-0.000365,0.000365,0.982,0.982,-0.000625,0.000625,0.000365,0.000365,0.982,0.982,1,1,0,0.002714404,0,0,0.002714404,0
0.001,0.9835,0.000625,0.000625,-0.000365,0.000365,0.983,0.983,-0.000625,0.000625,0.000365,0.000365,0.983,0.983,1,1,0,0.002562894,0,0,0.002562894,0
0.001,0.9845,0.000625,0.000625,-0.000365,0.000365,0.984,0.984,-0.000625,0.000625,0.000365,0.000365,0.984,0.984,1,1,0,0.002410751,0,0,0.002410751,0
0.001,0.9855,0.000625,0.000625,-0.000365,0.000365,0.985,0.985,-0.000625,0.000625,0.000365,0.000365,0.985,0.985,1,1,0,0.002258013,0,0,0.002258013,0
0.001,0.9865,0.000625,0.000625,-0.000365,0.000365,0.986,0.986,-0.000625,0.000625,0.000365,0.000365,0.986,0.986,1,1,0,0.002104718,0,0,0.002104718,0
0.001,0.9875,0.000625,0.000625,-0.000365,0.000365,0.987,0.987,-0.000625,0.000625,0.000365,0.000365,0.987,0.987,1,1,0,0.001950903,0,0,0.001950903,0
0.001,0.9885,0.000625,0.000625,-0.000365,0.000365,0.988,0.988,-0.000625,0.000625,0.000365,0.000365,0.988,0.988,1,1,0,0.001796607,0,0,0.001796607,0
0.001,0.9895,0.000625,0.000625,-0.000365,0.000365,0.989,0.989,-0.000625,0.000625,0.000365,0.000365,0.989,0.989,1,1,0,0.001641868,0,0,0.001641868,0
0.001,0.9905,0.000625,0.000625,-0.000365,0.000365,0.99,0.99,-0.000625,0.000625,0.000365,0.000365,0.99,0.99,1,1,0,0.001486724,0,0,0.001486724,0
0.001,0.9915,0.000625,0.000625,-0.000365,0.000365,0.991,0.991,-0.000625,0.000625,0.000365,0.000365,0.991,0.991,1,1,0,0.001331213,0,0,0.001331213,0
0.001,0.9925,0.000625,0.000625,-0.000365,0.000365,0.992,0.992,-0.000625,0.000625,0.000365,0.000365,0.992,0.992,1,1,0,0.001175374,0,0,0.001175374,0
0.001,0.9935,0.000625,0.000625,-0.000365,0.000365,0.993,0.993,-0.000625,0.000625,0.000365,0.000365,0.993,0.993,1,1,0,0.001019245,0,0,0.001019245,0
0.001,0.9945,0.000625,0.000625,-0.000365,0.000365,0.994,0.994,-0.000625,0.000625,0.000365,0.000365,0.994,0.994,1,1,0,0.000862864,0,0,0.000862864,0
0.001,0.9955,0.000625,0.000625,-0.000365,0.000365,0.995,0.995,-0.000625,0.000625,0.000365,0.000365,0.995,0.995,1,1,0,0.00070627,0,0,0.00070627,0
0.001,0.9965,0.000625,0.000625,-0.000365,0.000365,0.996,0.996,-0.000625,0.000625,0.000365,0.000365,0.996,0.996,1,1,0,0.000549502,0,0,0.000549502,0
0.001,0.9975,0.000625,0.000625,-0.000365,0.000365,0.997,0.997,-0.000625,0.000625,0.000365,0.000365,0.997,0.997,1,1,0,0.000392598,0,0,0.000392598,0
0.001,0.9985,0.000625,0.000625,-0.000365,0.000365,0.998,0.998,-0.000625,0.000625,0.000365,0.000365,0.998,0.998,1,1,0,0.000235598,0,0,0.000235598,0
0.001,0.9995,0.000625,0.000625,-0.000365,0.000365,0.999,0.999,-0.000625,0.000625,0.000365,0.000365,0.999,0.999,1,1,0,7.85E-05,0,0,7.85E-05,0
NaN,NaN,0.000625,0.000625,-0.000365,0.000365,1,1,-0.000625,0.000625,0.000365,0.000365,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
